customer_id,city,country,active,full_name,rental_id,amount,rental_date,first_date,recency,monetary,frequency
176,Skikda,Algeria,1,JUNE CARROLL,3643,4.99,2005-07-06,2005-05-26,89,173.62999,37
176,Skikda,Algeria,1,JUNE CARROLL,7017,4.99,2005-07-27,2005-05-26,89,173.62999,37
176,Skikda,Algeria,1,JUNE CARROLL,2427,2.99,2005-06-18,2005-05-26,89,173.62999,37
176,Skikda,Algeria,1,JUNE CARROLL,8279,2.99,2005-07-29,2005-05-26,89,173.62999,37
176,Skikda,Algeria,1,JUNE CARROLL,2503,1.99,2005-06-18,2005-05-26,89,173.62999,37
176,Skikda,Algeria,1,JUNE CARROLL,7210,2.99,2005-07-27,2005-05-26,89,173.62999,37
176,Skikda,Algeria,1,JUNE CARROLL,7751,5.99,2005-07-28,2005-05-26,89,173.62999,37
176,Skikda,Algeria,1,JUNE CARROLL,13170,7.99,2005-08-19,2005-05-26,89,173.62999,37
176,Skikda,Algeria,1,JUNE CARROLL,10862,2.99,2005-08-02,2005-05-26,89,173.62999,37
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,15611,0.99,2005-08-23,2005-05-26,89,90.77,23
32,Jhansi,India,1,AMY LOPEZ,13736,8.99,2005-08-20,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,7793,2.99,2005-07-28,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,6450,2.99,2005-07-12,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,1887,6.99,2005-06-17,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,11831,4.99,2005-08-17,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,7084,6.99,2005-07-27,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,5954,2.99,2005-07-10,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,483,4.99,2005-05-27,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,14570,5.99,2005-08-21,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,4434,2.99,2005-07-07,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,3500,2.99,2005-07-06,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,1067,4.99,2005-05-31,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,12414,9.99,2005-08-18,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,14075,0.99,2005-08-20,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,5307,9.99,2005-07-09,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,5767,0.99,2005-07-10,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,4899,0.99,2005-07-08,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,803,4.99,2005-05-29,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,7589,5.99,2005-07-27,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,2160,0.99,2005-06-17,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,8390,5.99,2005-07-29,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,8453,2.99,2005-07-29,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,2891,1.99,2005-06-20,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,8914,2.99,2005-07-30,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,11135,4.99,2005-08-02,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,2624,5.99,2005-06-19,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,4771,2.99,2005-07-08,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,13931,1.99,2005-08-20,2005-05-27,86,127.71,29
32,Jhansi,India,1,AMY LOPEZ,6122,3.99,2005-07-11,2005-05-27,86,127.71,29
40,Nador,Morocco,1,AMANDA CARTER,5777,2.99,2005-07-10,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,13840,5.99,2005-08-20,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,13149,6.99,2005-08-19,2005-05-25,89,110.729996,27
568,Barcelona,Venezuela,1,ALBERTO HENNING,8185,0.99,2005-07-28,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,3462,1.99,2005-06-21,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,7068,2.99,2005-07-27,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,3227,4.99,2005-06-21,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,5332,2.99,2005-07-09,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,10869,0.99,2005-08-02,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,11331,2.99,2005-08-02,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,2382,4.99,2005-06-18,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,5776,4.99,2005-07-10,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,13883,4.99,2005-08-20,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,9583,6.99,2005-07-31,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,10340,2.99,2005-08-01,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,14531,2.99,2006-02-14,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,4322,2.99,2005-07-07,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,9738,0.99,2005-07-31,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,1658,4.99,2005-06-16,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,15203,2.99,2005-08-22,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,5622,0.99,2005-07-10,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,2668,0.99,2005-06-19,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,10689,0.99,2005-08-01,2005-06-16,243,66.79,21
568,Barcelona,Venezuela,1,ALBERTO HENNING,15069,5.99,2005-08-22,2005-06-16,243,66.79,21
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,6493,2.99,2005-07-12,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,8892,4.99,2005-07-30,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,14472,4.99,2005-08-21,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,12532,2.99,2005-08-18,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,7051,4.99,2005-07-27,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,196,2.99,2005-05-26,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,13134,0.99,2005-08-19,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,7686,6.99,2005-07-28,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,12454,2.99,2005-08-18,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,13303,4.99,2005-08-19,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,4314,0.99,2005-07-07,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,9162,0.99,2005-07-30,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,567,1.99,2005-05-28,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,4882,6.99,2005-07-08,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,6700,6.99,2005-07-12,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,12166,9.99,2005-08-18,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,1976,2.99,2005-06-17,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,2312,0.99,2005-06-18,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,13262,5.99,2005-08-19,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,534,4.99,2005-05-28,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,14801,5.99,2005-08-22,2005-05-26,89,90.77,23
184,s-Hertogenbosch,Netherlands,1,VIVIAN RUIZ,5891,0.99,2005-07-10,2005-05-26,89,90.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,8051,0.99,2005-07-28,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,14692,6.99,2005-08-21,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,11385,4.99,2005-08-02,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,3902,2.99,2005-07-06,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,11815,4.99,2005-08-17,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,14404,4.99,2005-08-21,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,4469,4.99,2005-07-08,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,10843,7.99,2005-08-01,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,14238,7.99,2005-08-21,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,15855,2.99,2005-08-23,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,11611,4.99,2006-02-14,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,14146,4.99,2005-08-21,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,2760,3.99,2005-06-19,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,10238,0.99,2005-08-01,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,5400,2.99,2005-07-09,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,9831,2.99,2005-07-31,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,9462,7.99,2005-07-30,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,6223,0.99,2005-07-11,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,895,1.99,2005-05-30,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,6691,0.99,2005-07-12,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,7147,2.99,2005-07-27,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,8292,7.99,2005-07-29,2005-05-30,260,99.77,23
192,Firozabad,India,1,LAURIE LAWRENCE,13125,5.99,2005-08-19,2005-05-30,260,99.77,23
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,6181,4.99,2005-07-11,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,6167,2.99,2005-07-11,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,2717,4.99,2005-06-19,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,270,9.99,2005-05-26,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,10685,2.99,2005-08-01,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,2227,4.99,2005-06-18,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,1899,6.99,2005-06-17,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,1296,1.99,2005-06-15,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,3190,3.99,2005-06-20,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,8368,3.99,2005-07-29,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,9527,6.99,2005-07-31,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,5110,2.99,2005-07-09,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,6123,0.99,2005-07-11,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,11866,2.99,2006-02-14,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,14521,6.99,2005-08-21,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,15961,6.99,2005-08-23,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,15691,4.99,2005-08-23,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,7574,2.99,2005-07-27,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,8462,2.99,2005-07-29,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,3580,4.99,2005-07-06,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,13737,5.99,2005-08-20,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,14034,10.99,2005-08-20,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,15742,5.99,2005-08-23,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,11356,8.99,2005-08-02,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,1309,4.99,2005-06-15,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,6947,3.99,2005-07-26,2005-05-26,264,136.73,27
200,Ashgabat,Turkmenistan,1,JEANNE LAWSON,2667,3.99,2005-06-19,2005-05-26,264,136.73,27
208,Balurghat,India,1,LUCY WHEELER,15717,0.0,2006-02-14,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,1805,0.99,2005-06-16,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,100,4.99,2005-05-25,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,6767,1.99,2005-07-12,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,10784,5.99,2005-08-01,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,3811,2.99,2005-07-06,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,9298,3.99,2005-07-30,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,11805,6.99,2005-08-17,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,5117,2.99,2005-07-09,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,9838,4.99,2005-07-31,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,5693,2.99,2005-07-10,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,10762,4.99,2005-08-01,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,2592,0.99,2005-06-19,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,4354,5.99,2005-07-07,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,11819,0.99,2005-08-17,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,7315,0.99,2005-07-27,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,8742,1.99,2005-07-29,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,11442,2.99,2005-08-02,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,4985,4.99,2005-07-09,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,2907,0.99,2005-06-20,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,2695,2.99,2005-06-19,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,13719,5.98,2006-02-14,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,1949,5.99,2005-06-17,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,6306,6.99,2005-07-11,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,7984,2.99,2005-07-28,2005-05-25,265,91.74,26
208,Balurghat,India,1,LUCY WHEELER,7861,2.99,2005-07-28,2005-05-25,265,91.74,26
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,11676,0.0,2006-02-14,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,6349,7.99,2005-07-11,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,15934,4.99,2005-08-23,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,1672,3.99,2005-06-16,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,10506,4.99,2005-08-01,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,13424,0.99,2005-08-19,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,1461,6.99,2005-06-15,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,15199,2.99,2005-08-22,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,6008,6.99,2005-07-11,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,997,4.99,2005-05-31,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,3432,2.99,2005-06-21,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,2351,0.99,2005-06-18,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,11621,7.99,2005-08-17,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,14638,2.99,2005-08-21,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,15192,4.99,2005-08-22,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,8859,8.99,2005-07-29,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,14726,4.99,2005-08-21,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,8068,4.99,2005-07-28,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,9096,0.99,2005-07-30,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,11005,0.99,2005-08-02,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,12970,5.98,2006-02-14,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,1664,0.99,2005-06-16,2005-05-31,259,95.77,23
216,Aparecida de Goinia,Brazil,1,NATALIE MEYER,4161,2.99,2005-07-07,2005-05-31,259,95.77,23
224,Jodhpur,India,1,PEARL GARZA,6999,2.99,2005-07-27,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,11816,0.99,2005-08-17,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,1424,7.99,2005-06-15,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,4697,2.99,2005-07-08,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,15952,1.99,2005-08-23,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,14271,5.99,2005-08-21,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,14468,5.99,2005-08-21,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,4411,3.99,2005-07-07,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,12969,2.99,2005-08-19,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,8605,4.99,2005-07-29,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,12492,4.99,2005-08-18,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,8255,0.99,2005-07-29,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,15225,0.99,2005-08-22,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,3282,4.99,2005-06-21,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,9181,0.99,2005-07-30,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,13075,4.99,2005-08-19,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,8439,2.99,2005-07-29,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,14880,2.99,2005-08-22,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,2277,2.99,2005-06-18,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,6031,4.99,2005-07-11,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,4118,2.99,2005-07-07,2005-06-15,69,76.78,22
224,Jodhpur,India,1,PEARL GARZA,14099,0.99,2005-08-21,2005-06-15,69,76.78,22
232,Zaria,Nigeria,1,CONSTANCE REID,12853,2.99,2005-08-19,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,14857,0.99,2005-08-22,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,1619,0.99,2005-06-16,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,7990,2.99,2005-07-28,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,8401,4.99,2005-07-29,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,10539,6.99,2005-08-01,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,8655,4.99,2005-07-29,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,9330,10.99,2005-07-30,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,13707,2.99,2005-08-20,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,7653,4.99,2005-07-28,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,10157,2.99,2005-07-31,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,11861,0.99,2005-08-17,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,7707,0.99,2005-07-28,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,14527,0.99,2005-08-21,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,2833,8.99,2005-06-19,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,8306,2.99,2005-07-29,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,805,3.99,2005-05-29,2005-05-25,90,95.75,25
232,Zaria,Nigeria,1,CONSTANCE REID,7123,5.99,2005-07-27,2005-05-25,90,95.75,25
40,Nador,Morocco,1,AMANDA CARTER,9975,1.99,2005-07-31,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,9961,6.99,2005-07-31,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,8031,0.99,2005-07-28,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,2993,4.99,2005-06-20,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,13376,0.99,2005-08-19,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,9050,8.99,2005-07-30,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,5001,1.99,2005-07-09,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,14260,6.99,2005-08-21,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,2470,7.99,2005-06-18,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,10442,2.99,2005-08-01,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,15193,2.99,2005-08-22,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,12877,2.99,2005-08-19,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,11948,3.99,2005-08-17,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,2896,2.99,2005-06-20,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,12396,9.99,2005-08-18,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,6502,0.99,2005-07-12,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,9700,4.99,2005-07-31,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,128,4.99,2005-05-25,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,11919,0.99,2005-08-17,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,8170,3.99,2005-07-28,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,3428,0.99,2005-06-21,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,7684,0.99,2005-07-28,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,5869,5.99,2005-07-10,2005-05-25,89,110.729996,27
40,Nador,Morocco,1,AMANDA CARTER,13951,2.99,2005-08-20,2005-05-25,89,110.729996,27
48,Niznekamsk,Russian Federation,1,ANN EVANS,10276,2.99,2005-08-01,2005-05-25,89,76.83,17
48,Niznekamsk,Russian Federation,1,ANN EVANS,9402,7.99,2005-07-30,2005-05-25,89,76.83,17
48,Niznekamsk,Russian Federation,1,ANN EVANS,6498,3.99,2005-07-12,2005-05-25,89,76.83,17
560,Avellaneda,Argentina,1,JORDAN ARCHULETA,4453,0.99,2005-07-07,2005-05-25,265,132.7,30
560,Avellaneda,Argentina,1,JORDAN ARCHULETA,11788,4.99,2005-08-17,2005-05-25,265,132.7,30
560,Avellaneda,Argentina,1,JORDAN ARCHULETA,11334,7.99,2005-08-02,2005-05-25,265,132.7,30
